address,total_count,other_count,pistol_count,revolver_count,rifle_count,shotgun_count,year,month,dow,neighborhood,council_district,ward,tract,public_works_division,police_zone,fire_zone,latitude,longitude
"100 BLOCK LYTTON AVE PITTSBURGH, PA 15213",1,0,0,1,0,0,2019,8,4,North Oakland,8,4,42003982200,3,4,7-Feb,40.44610062,-79.9546331
"100 BLOCK MADELINE ST PITTSBURGH, PA 15210",1,0,0,1,0,0,2016,2,5,Carrick,4,29,42003290200,3,3,12-Apr,40.39418064,-79.98522203
"<100 BLOCK MARKET ST PITTSBURGH, PA 15222",1,0,1,0,0,0,2017,7,2,Central Business District,6,1,42003020100,6,2,4-Jan,40.43783725,-80.00451588
"<100 BLOCK MARNE WAY PITTSBURGH, PA 15211",1,0,1,0,0,0,2017,3,5,Mount Washington,2,19,42003191400,5,3,27-Apr,40.42349516,-80.01243421
"100 BLOCK MC NEILLY RD PITTSBURGH, PA 15226",1,0,1,0,0,0,2015,4,5,,,,42003479000,,6,,40.38042569,-80.0066165
"<100 BLOCK MERITT AVE PITTSBURGH, PA 15227",1,0,0,1,0,0,2015,1,5,Carrick,4,29,42003290400,3,3,23-Apr,40.38383779,-79.97785585
"100 BLOCK MERITT AVE PITTSBURGH, PA 15227",1,0,1,0,0,0,2017,2,6,Carrick,4,29,42003290400,3,3,23-Apr,40.38352411,-79.98099651
"<100 BLOCK MILLBRIDGE ST PITTSBURGH, PA 15210",1,0,0,0,1,0,2017,3,5,Allentown,3,18,42003180300,5,3,5-Apr,40.4241914,-79.99586301
"100 BLOCK MILLBRIDGE ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,8,2,Allentown,3,18,42003180300,5,3,21-Apr,40.42175243,-79.99582973
"100 BLOCK MILLBRIDGE ST PITTSBURGH, PA 15210",2,0,2,0,0,0,2015,7,0,Allentown,3,18,42003180300,5,3,21-Apr,40.42175243,-79.99582973
"100 BLOCK MILLBRIDGE ST PITTSBURGH, PA 15210",6,0,0,1,4,1,2016,1,5,Allentown,3,18,42003180300,5,3,21-Apr,40.42175243,-79.99582973
"<100 BLOCK MILTENBERGER ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,10,0,Bluff,6,1,42003010300,3,2,1-Feb,40.43596837,-79.98153898
"100 BLOCK MINOOKA ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2020,8,6,Carrick,4,29,42003290100,3,3,7-Apr,40.40349485,-79.99228287
"<100 BLOCK MITCHELL ST PITTSBURGH, PA 15212",1,0,0,0,0,1,2016,9,6,Marshall-Shadeland,1,27,42003271500,1,1,14-Jan,40.47661826,-80.02929417
"<100 BLOCK MOGA ST PITTSBURGH, PA 15206",4,0,4,0,0,0,2018,10,2,East Liberty,9,11,42003111300,2,5,8-Mar,40.46718037,-79.91750983
"100 BLOCK MONTGOMERY PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,7,2,,,,,,1,,,
"100 BLOCK MONTVILLE ST PITTSBURGH, PA 15214",1,0,0,0,0,1,2019,8,4,Summer Hill,1,26,42003261200,1,1,15-Jan,40.4987874,-80.017106
"<100 BLOCK MT OLIVER ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,11,6,South Side Slopes,3,17,42003170600,3,3,6-Apr,40.42142267,-79.98708846
"<100 BLOCK MT OLIVER ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,10,6,South Side Slopes,3,17,42003170600,3,3,6-Apr,40.42142267,-79.98708846
"<100 BLOCK MT OLIVER ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,2,6,South Side Slopes,3,17,42003170600,3,3,6-Apr,40.42142267,-79.98708846
"100 BLOCK MT OLIVER ST PITTSBURGH, PA 15210",2,0,2,0,0,0,2016,4,6,Arlington,3,16,42003561600,3,3,8-Apr,40.41711609,-79.97763948
"<100 BLOCK NATCHEZ ST PITTSBURGH, PA 15211",1,0,0,1,0,0,2015,7,3,Mount Washington,2,19,42003191400,5,3,27-Apr,40.42910361,-80.00907541
"<100 BLOCK N FREMONT AVE BELLEVUE, PA 15202",1,0,1,0,0,0,2019,8,1,,,,42003431400,,OSC,,40.49860155,-80.05009225
"100 BLOCK N JOSLYN DR PENN HILLS, PA 15235",1,0,1,0,0,0,2019,10,5,Manchester,6,21,42003210700,1,1,8-Jan,40.45267489,-80.02433383
"100 BLOCK N JOSLYN DR PENN HILLS, PA 15235",1,0,1,0,0,0,2019,10,5,Manchester,6,21,42003210700,1,1,8-Jan,40.45267489,-80.02433383
"100 BLOCK N JOSLYN DR PENN HILLS, PA 15235",1,0,1,0,0,0,2019,10,5,Manchester,6,21,42003210700,1,1,8-Jan,40.45267489,-80.02433383
"100 BLOCK N MILLVALE AVE PITTSBURGH, PA 15224",1,0,1,0,0,0,2017,1,2,,,,42003435000,,5,,40.51079662,-80.09692769
"100 BLOCK NOBLE AVE CRAFTON, PA 15205",1,0,0,1,0,0,2016,5,1,,,,42003465600,,OSC,,40.43425236,-80.06569644
"100 BLOCK N ST CLAIR ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2020,8,4,Highland Park,7,11,42003110200,2,5,9-Mar,40.4736436,-79.92197848
"100 BLOCK OAK HILL DR PITTSBURGH, PA 15213",2,0,1,0,1,0,2019,8,5,Terrace Village,6,4,42003040200,3,2,10-Feb,40.43969316,-79.96778374
"100 BLOCK OAKLAND AVE PITTSBURGH, PA 15213",1,0,1,0,0,0,2019,8,1,Central Oakland,3,4,42003040500,3,4,14-Feb,40.44220256,-79.95782625
"100 BLOCK OAKLAND AVE PITTSBURGH, PA 15213",5,0,5,0,0,0,2018,4,1,Central Oakland,3,4,42003040500,3,4,14-Feb,40.44220256,-79.95782625
"100 BLOCK OAKLAND CT PITTSBURGH, PA 15213",1,0,1,0,0,0,2017,12,6,Central Oakland,3,4,42003040500,3,4,14-Feb,40.44220256,-79.95782625
"100 BLOCK OAKWOOD RD PITTSBURGH, PA 15205",1,0,0,0,1,0,2018,1,4,,,,,,6,,,
"100 BLOCK ORMSBY ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2016,4,5,,,,,,3,,,
"100 BLOCK OVERBROOK BLVD PITTSBURGH, PA 15210",2,0,2,0,0,0,2019,8,6,Carrick,4,29,42003290400,3,3,23-Apr,40.38886752,-79.98622232
"100 BLOCK PARKFIELD ST PITTSBURGH, PA 15210",1,0,0,0,1,0,2015,7,6,Carrick,4,29,42003290400,3,3,23-Apr,40.39130628,-79.98736814
"100 BLOCK PARKFIELD ST PITTSBURGH, PA 15210",3,1,2,0,0,0,2018,4,3,Carrick,4,29,42003290400,3,3,23-Apr,40.39130628,-79.98736814
"100 BLOCK PASADENA PITTSBURGH, PA 15211",1,0,1,0,0,0,2015,6,2,Mount Washington,3,18,42003180700,5,3,5-Apr,40.42225727,-80.00182704
"<100 BLOCK PENELOPE ST PITTSBURGH, PA 15211",1,0,0,0,0,1,2019,4,5,Mount Washington,2,19,42003191400,5,3,27-Apr,40.423592,-80.01209155
"100 BLOCK PENFORT ST PITTSBURGH, PA 15214",1,0,0,1,0,0,2016,7,4,,,,,,1,,,
"100 BLOCK PENFORT ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2020,8,2,,,,,,1,,,
"<100 BLOCK PERRY ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2020,7,5,Middle Hill,6,5,42003050100,3,2,1-Feb,40.44672673,-79.97807476
"100 BLOCK PERRY VIEW AVE PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,10,0,Perry North,1,26,42003260200,1,1,15-Jan,40.49472601,-80.0239579
"100 BLOCK PUTNAM ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,2,6,,,,,,5,,,
"100 BLOCK PUTNAM ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,8,6,,,,,,5,,,
"100 BLOCK PUTNAM ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,9,6,,,,,,5,,,
"100 BLOCK PUTNAM ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,12,6,,,,,,5,,,
"100 BLOCK RAHE ST PITTSBURGH, PA 15210",1,0,0,0,0,1,2016,8,1,Arlington,3,16,42003561600,3,3,8-Apr,40.41713493,-79.97988648
"100 BLOCK REDLYN ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,12,6,Knoxville,3,30,42003300100,5,3,7-Apr,40.41352041,-79.99146313
"100 BLOCK REDLYN ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2016,12,2,Knoxville,3,30,42003300100,5,3,7-Apr,40.41352041,-79.99146313
"<100 BLOCK REVERE WAY PITTSBURGH, PA 15219",5,0,3,2,0,0,2017,2,5,North Shore,1,23,42003563200,6,1,20-Jan,40.44920218,-79.99874266
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",2,0,2,0,0,0,2017,5,2,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2016,9,2,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,3,3,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,9,3,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,0,0,0,1,2018,10,1,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,7,0,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,10,5,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,0,0,1,0,2016,8,2,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,0,1,0,0,2018,6,5,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,0,1,0,0,2016,1,4,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,0,1,0,0,2018,2,2,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2020,9,3,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",2,0,2,0,0,0,2020,1,2,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2020,2,5,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2020,3,1,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,0,1,0,0,2020,3,3,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",2,0,2,0,0,0,2017,4,3,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE PL PITTSBURGH, PA 15212",1,0,1,0,0,0,2020,5,3,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"100 BLOCK RHINE ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,5,1,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46535965,-79.99204185
"<100 BLOCK ROBERTS ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2019,5,3,Crawford-Roberts,6,3,42003030500,3,2,1-Feb,40.44501459,-79.98530836
"100 BLOCK ROBERTS ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,7,2,Crawford-Roberts,6,3,42003030500,3,2,1-Feb,40.44182833,-79.98299858
"100 BLOCK ROBINSON ST PITTSBURGH, PA 15213",1,0,1,0,0,0,2016,9,3,West Oakland,6,4,42003040200,3,4,10-Feb,40.43876356,-79.96544805
"100 BLOCK ROCHELLE ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2017,2,6,Knoxville,3,30,42003300100,5,3,6-Apr,40.41517507,-79.98811009
"100 BLOCK ROCHELLE ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2017,12,0,Knoxville,3,30,42003300100,5,3,6-Apr,40.41517507,-79.98811009
"100 BLOCK ROCHELLE ST PITTSBURGH, PA 15210",1,0,0,1,0,0,2015,2,1,Knoxville,3,30,42003300100,5,3,6-Apr,40.41517507,-79.98811009
"100 BLOCK ROYAL ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,4,0,Westwood,2,28,42003563100,5,6,18-Jan,40.43563387,-80.05479003
"100 BLOCK RUTH ST PITTSBURGH, PA 15211",1,0,1,0,0,0,2018,11,0,Mount Washington,2,19,42003191500,5,3,5-Apr,40.42379089,-80.0052319
"100 BLOCK S 12TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,10,5,South Side Flats,3,17,42003170200,3,3,24-Apr,40.42744508,-79.98650363
"<100 BLOCK S 14TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2015,11,1,South Side Flats,3,17,42003170200,3,3,24-Apr,40.43010937,-79.98414824
"100 BLOCK S 18TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2016,2,2,South Side Flats,3,17,42003170200,3,3,24-Apr,40.42813925,-79.98083612
"100 BLOCK S 20TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2016,10,2,South Side Flats,3,17,42003170200,3,3,24-Apr,40.4276502,-79.97774474
"100 BLOCK S 21ST ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2015,9,0,,,,42003484600,,3,,40.39791124,-79.90301402
"100 BLOCK S 21ST ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2016,10,0,,,,42003484600,,3,,40.39791124,-79.90301402
"100 BLOCK S 22ND TPKE PITTSBURGH, PA 15203",1,0,1,0,0,0,2020,9,2,South Side Flats,3,16,42003160900,3,3,24-Apr,40.42779078,-79.97485601
"100 BLOCK S 24TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,11,6,South Side Flats,3,16,42003160900,3,3,24-Apr,40.42759783,-79.97152636
"100 BLOCK S 4TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,8,1,Central Lawrenceville,7,9,42003090100,2,2,3-Mar,40.4734892,-79.96281719
"<100 BLOCK S 6TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,5,3,South Side Flats,3,17,42003170200,3,3,2-Apr,40.42878082,-79.99361488
"100 BLOCK S 7TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2019,10,2,Central Business District,6,2,42003020100,6,2,3-Jan,40.44414475,-80.0009968
"100 BLOCK SAMPSONIA WAY PITTSBURGH, PA 15212",1,0,0,1,0,0,2019,7,0,Central Northside,6,25,42003250300,1,1,21-Jan,40.45761454,-80.00850686
"<100 BLOCK SEINE WAY PITTSBURGH, PA 15213",2,0,1,0,1,0,2015,10,3,West Oakland,6,5,42003040200,3,4,10-Feb,40.44256348,-79.96670661
"100 BLOCK SHILOH ST PITTSBURGH, PA 15211",1,0,1,0,0,0,2015,12,2,Mount Washington,2,19,42003190300,5,3,27-Apr,40.43155909,-80.0067026
"100 BLOCK SHILOH ST PITTSBURGH, PA 15211",1,0,1,0,0,0,2015,12,5,Mount Washington,2,19,42003190300,5,3,27-Apr,40.43155909,-80.0067026
"100 BLOCK SOUTHERN AVE PITTSBURGH, PA 15211",1,0,0,0,0,1,2016,7,1,Mount Washington,2,19,42003191400,5,3,27-Apr,40.42704891,-80.00916642
"<100 BLOCK SPRUCE ST NATRONA HEIGHTS, PA 15065",1,0,0,1,0,0,2019,1,3,,,,,,OSC,,,
"<100 BLOCK SPRUCE ST NATRONA HEIGHTS, PA 15065",1,0,0,1,0,0,2019,1,3,,,,,,OSC,,,
"<100 BLOCK STEINE ST PITTSBURGH, PA 15212",1,1,0,0,0,0,2017,11,6,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.46528073,-79.99280859
"<100 BLOCK STEWART AVE PITTSBURGH, PA 15227",1,0,1,0,0,0,2016,11,6,,4,,42003477200,,3,,40.37847367,-79.99324669
"100 BLOCK STRATFORD AVE PITTSBURGH, PA 15206",3,0,3,0,0,0,2019,5,2,Friendship,9,8,42003080700,2,5,23-Mar,40.4637956,-79.93162178
"<100 BLOCK SYLVANIA AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2019,3,4,Beltzhoover,3,18,42003562400,5,3,16-Apr,40.41733528,-80.00469411
"100 BLOCK SYRIAN ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2019,11,0,,,,,,3,,,
"100 BLOCK TECUMSEH ST PITTSBURGH, PA 15207",2,0,2,0,0,0,2017,6,5,,,,,,4,,,
"100 BLOCK TECUMSEH ST PITTSBURGH, PA 15207",1,0,1,0,0,0,2019,4,4,,,,,,4,,,
"100 BLOCK TECUMSEH ST PITTSBURGH, PA 15207",1,0,1,0,0,0,2018,4,3,,,,,,4,,,
"100 BLOCK TIPTON ST PITTSBURGH, PA 15207",1,0,0,1,0,0,2018,8,3,,,,,,4,,,
"<100 BLOCK TRENT ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2019,7,5,,,,,,2,,,
"<100 BLOCK TRENT ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2020,5,5,,,,,,2,,,
"100 BLOCK VESPUCIUS ST PITTSBURGH, PA 15207",1,0,0,0,0,1,2016,5,5,,,,,,4,,,
"100 BLOCK VIRGINIA AVE PITTSBURGH, PA 15211",1,0,1,0,0,0,2017,7,1,Mount Washington,2,19,42003191400,5,3,27-Apr,40.42949654,-80.00736354
"<100 BLOCK WALDECK ST PITTSBURGH, PA 15207",1,0,1,0,0,0,2015,4,5,Greenfield,5,15,42003562900,3,4,12-Feb,40.42494469,-79.95102082
"<100 BLOCK WALDORF ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2016,5,2,Perry North,1,26,42003260200,1,1,15-Jan,40.49108008,-80.01942447
"100 BLOCK W ALLEGHENY SQW PITTSBURGH, PA",1,0,1,0,0,0,2016,10,2,,,,,,1,,,
"100 BLOCK WALTER ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,10,2,Allentown,3,18,42003180300,5,3,21-Apr,40.42176977,-79.99479357
"<100 BLOCK WATSON BLVD PITTSBURGH, PA 15214",2,0,2,0,0,0,2016,5,3,Perry North,1,26,42003260700,1,1,15-Jan,40.47839305,-80.01156098
"<100 BLOCK WATSON BLVD PITTSBURGH, PA 15214",1,0,1,0,0,0,2020,5,0,Perry North,1,26,42003260700,1,1,15-Jan,40.47839305,-80.01156098
"100 BLOCK WATSON BLVD PITTSBURGH, PA 15214",1,0,1,0,0,0,2019,6,1,Perry North,1,26,42003260700,1,1,15-Jan,40.48032652,-80.01014736
"100 BLOCK WATSON BLVD PITTSBURGH, PA 15214",1,0,0,1,0,0,2019,6,5,Perry North,1,26,42003260700,1,1,15-Jan,40.48032652,-80.01014736
"100 BLOCK W BURGESS ST PITTSBURGH, PA 15214",2,0,2,0,0,0,2020,9,2,Perry South,6,26,42003261400,1,1,12-Jan,40.46741457,-80.0107424
"<100 BLOCK W ELIZABETH ST PITTSBURGH, PA 15207",1,0,0,1,0,0,2018,5,3,Hazelwood,5,15,42003562900,3,4,13-Feb,40.40671661,-79.94560536
"<100 BLOCK WHARTON CT PITTSBURGH, PA 15203",2,0,2,0,0,0,2016,4,5,South Side Flats,3,16,42003160900,3,3,24-Apr,40.42961053,-79.96817799
"<100 BLOCK WHEELER ST PITTSBURGH, PA 15221",1,0,1,0,0,0,2016,11,2,East Hills,9,13,42003130600,2,5,17-Mar,40.45421512,-79.88442416
"<100 BLOCK WHEELING ST PITTSBURGH, PA 15207",1,0,1,0,0,0,2018,4,1,Hays,5,31,42003562900,3,4,20-Apr,40.38282012,-79.93141125
"<100 BLOCK WINDOM HILL PL PITTSBURGH, PA 15203",1,0,1,0,0,0,2015,12,3,South Side Slopes,3,17,42003170600,3,3,2-Apr,40.42761469,-79.99376827
"100 BLOCK W MEYERS ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2019,7,0,Carrick,4,29,42003290100,3,3,23-Apr,40.40006265,-79.99063335
"100 BLOCK W NORTH AVE PITTSBURGH, PA 15212",1,0,0,1,0,0,2019,4,5,Central Northside,1,22,42003220600,1,1,6-Jan,40.45579465,-80.00565562
"<100 BLOCK WOOD ST PITTSBURGH, PA 15222",1,0,1,0,0,0,2016,10,3,Central Business District,6,2,42003020100,6,2,3-Jan,40.4417832,-79.99971326
"100 BLOCK WYNOKA ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2020,6,4,Carrick,4,29,42003290200,3,3,12-Apr,40.40531071,-79.98914161
"100 BLOCK ZARA ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,11,0,Knoxville,3,30,42003300100,5,3,6-Apr,40.41591174,-79.98814533
"10100 BLOCK FRANKSTOWN RD PITTSBURGH, PA 15235",1,0,1,0,0,0,2018,1,0,,,,,,5,,,
"10TH ST BRG & 2ND AVE PITTSBURGH, PA 15203",2,0,2,0,0,0,2016,12,4,Bluff,6,1,42003010300,3,2,4-Feb,40.43448837,-79.98982269
"1100 BLOCK ALLEGHENY AVE PITTSBURGH, PA 15233",1,0,0,1,0,0,2016,4,5,Central Northside,1,22,42003220600,1,1,8-Jan,40.45326069,-80.01934169
"1100 BLOCK AMANDA AVE PITTSBURGH, PA 15210",3,0,3,0,0,0,2016,2,2,Carrick,4,29,42003290200,3,3,12-Apr,40.40548318,-79.98927497
"1100 BLOCK BANKSVILLE RD PITTSBURGH, PA 15216",1,0,1,0,0,0,2020,1,3,,,,,,6,,,
"1100 BLOCK BASIN ST PITTSBURGH, PA 15212",2,0,2,0,0,0,2017,7,2,Troy Hill,1,24,42003240600,1,1,2-Jan,40.45778623,-79.98979715
"1100 BLOCK BEAVER AVE PITTSBURGH, PA 15233",1,0,1,0,0,0,2018,8,3,Chateau,6,21,42003980600,1,1,8-Jan,40.45187289,-80.02855305
"1100 BLOCK BINGHAM ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,12,4,South Side Flats,3,17,42003170200,3,3,24-Apr,40.42925463,-79.98738215
"1100 BLOCK BRABEC ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,7,2,Troy Hill,1,24,42003240600,1,1,2-Jan,40.45853706,-79.99203401
"1100 BLOCK BRABEC ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,11,3,Troy Hill,1,24,42003240600,1,1,2-Jan,40.45853706,-79.99203401
"1100 BLOCK BROWNSVILLE RD PITTSBURGH, PA 15210",1,0,0,0,1,0,2017,5,0,Carrick,4,29,42003290100,3,3,12-Apr,40.40494732,-79.99090254
"1100 BLOCK BROWNSVILLE RD PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,4,1,Carrick,4,29,42003290100,3,3,12-Apr,40.40494732,-79.99090254
"1100 BLOCK BRUSHTON AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2015,2,5,Homewood North,9,13,42003130100,2,5,17-Mar,40.45794598,-79.88838024
"1100 BLOCK BRUSHTON AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2018,4,3,Homewood North,9,13,42003130100,2,5,17-Mar,40.45794598,-79.88838024
"1100 BLOCK BRUSHTON AVE PITTSBURGH, PA 15221",1,0,0,1,0,0,2016,1,3,Homewood North,9,13,42003130100,2,5,17-Mar,40.45794598,-79.88838024
"1100 BLOCK BUENTE ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,6,3,Spring Hill-City View,1,26,42003262000,1,1,11-Jan,40.46657987,-79.99557384
"1100 BLOCK BUENTE ST PITTSBURGH, PA 15212",1,0,0,0,0,1,2015,7,5,Spring Hill-City View,1,26,42003262000,1,1,11-Jan,40.46657987,-79.99557384
"1100 BLOCK FAULKNER ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2016,6,4,Sheraden,2,20,42003202200,5,6,16-Jan,40.4554462,-80.06269246
"1100 BLOCK FAULKNER ST PITTSBURGH, PA 15204",1,0,0,1,0,0,2019,7,3,Sheraden,2,20,42003202200,5,6,16-Jan,40.4554462,-80.06269246
"1100 BLOCK FRANKLIN AVE PITTSBURGH, PA 15221",2,0,1,0,1,0,2019,1,4,Manchester,6,21,42003210700,1,1,8-Jan,40.45699297,-80.0220084
"1100 BLOCK FRANKLIN AVE PITTSBURGH, PA 15221",2,0,1,0,1,0,2019,1,4,Manchester,6,21,42003210700,1,1,8-Jan,40.45699297,-80.0220084
"1100 BLOCK GLADYS AVE PITTSBURGH, PA 15216",1,0,1,0,0,0,2017,3,3,Beechview,4,19,42003191600,5,6,28-Apr,40.4180605,-80.02433413
"1100 BLOCK GOETTMANN ST PITTSBURGH, PA 15212",2,0,2,0,0,0,2017,9,3,,,,,,1,,,
"1100 BLOCK GOETTMANN ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,1,3,,,,,,1,,,
"1100 BLOCK GRAND AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,1,1,Marshall-Shadeland,1,27,42003271500,1,1,14-Jan,40.47498641,-80.02752792
"1100 BLOCK HARVARD CIR PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,9,5,Brighton Heights,1,27,42003270800,1,1,14-Jan,40.48449039,-80.03146444
"1100 BLOCK HIGHWOOD ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,11,2,Marshall-Shadeland,1,26,42003271500,1,1,9-Jan,40.46835222,-80.02526439
"1100 BLOCK HIGHWOOD ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2016,12,4,Marshall-Shadeland,1,26,42003271500,1,1,9-Jan,40.46835222,-80.02526439
"1100 BLOCK HIGHWOOD ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,7,1,Marshall-Shadeland,1,26,42003271500,1,1,9-Jan,40.46835222,-80.02526439
"1100 BLOCK LARIMER AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2020,8,1,Lincoln-Lemington-Belmar,9,12,42003120300,2,5,15-Mar,40.46785777,-79.90715787
"1100 BLOCK MARSHALL AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,7,1,Marshall-Shadeland,1,26,42003270400,1,1,9-Jan,40.46688375,-80.02505085
"1100 BLOCK MARY ANN ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,5,1,South Side Flats,3,17,42003170200,3,3,24-Apr,40.42615032,-79.98738027
"1100 BLOCK MC NEILLY AVE PITTSBURGH, PA 15216",1,0,0,0,1,0,2017,4,5,,,,,,6,,,
"1100 BLOCK MORRISON ST PITTSBURGH, PA 15212",2,0,1,0,0,1,2017,6,5,California-Kirkbride,6,21,42003250700,1,1,9-Jan,40.46010941,-80.02307505
"1100 BLOCK N. HIGHLAND AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2017,1,3,Highland Park,7,11,42003110600,2,5,9-Mar,40.47351426,-79.9188933
